text,created_at,screen_name,.pred_positive,.pred_neutral,.pred_negative,sentiment
"@Mia_Kyushu Wah, keliatannya enak banget nih. Ayo order 😍
Oh iya, Yuk cobain #YangPasti2Aja dengan pilih langganan Paket Ongkir Flat Unlimited dari GrabExpress cm Rp 1rb. Ongkir Flat tiap kirim biar jualan makin cuan! langsung langganan paketnya di sini: https://t.co/ws78z0iBWx💚 -Yeti",2022-11-03T15:34:53Z,GrabID,0.571035044711468,0.21308207422229875,0.21588288106623327,positive
"@sselatann Jangan bingung, mending nge-GrabFood aja Kak 🤗 Skrg udah #NoMinder lagi kalo mau beli buat sendiri atau banyakan lho, soalnya udh No Minimum Order* dan lagi ada diskon juga s/d 100rb juga 👍🏻 Cek link di bawah ini ya 👇🏻 Makasih 😇💚  -Budi
https://t.co/BM1j1jjWJJ",2022-11-08T11:57:39Z,GrabID,0.27977775941377536,0.28808802910871595,0.43213421147750863,negative
"@daahelda Eiittss.. #KeepKalem walau kena macet di jalan, tp tetep aman dan nyaman selama perjalanan, bisa order Grab 🤗 Apalagi pake kode promo YUKGRAB yg diskonnya s/d 95% 🥰 Yuk langsung pesen di sini 👇 Makasih 😇💚 -Budi
https://t.co/miJtdit0Gq",2022-11-02T15:20:10Z,GrabID,0.5626707294938226,0.21515378551804804,0.22217548498812947,positive
"@sprinklecoklat Daripada bingung, mending nge-GrabFood aja Kak 🤗 Skrg udah #NoMinder lagi kalo mau beli buat sendiri atau banyakan lho, soalnya udh No Minimum Order* dan lagi ada diskon juga s/d 100rb juga 👍🏻 Cek link di bawah ini ya 👇🏻 Makasih 😇💚  -Budi
https://t.co/BM1j1jjWJJ",2022-11-08T11:57:25Z,GrabID,0.27977775941377536,0.28808802910871595,0.43213421147750863,negative
"@Nrlanggraini Pagi Kak 🙌 Untuk melihat riwayat transaksi pada aplikasi Grab, Kakak bisa cek pada link berikut untuk info detailnya : https://t.co/2V0mjJg5Yk Terima kasih 🙏💚 -Dedi",2022-11-04T09:57:32Z,GrabID,0.23099608917065134,0.5264656549281519,0.2425382559011968,neutral
"@jaenanluv Cusss...order via GrabFood aja Kak🤗
Mau pesen seporsi atau buat ramean udah #NoMinder (No Minimum Order) lagi. Diskonnya s/d 100rb + jgn lupa langganan paket GrabUnlimited jg biar makin hemat ya Kak. Yuk cek infonya di sini👇🥳-Mawar https://t.co/BM1j1jjWJJ",2022-11-08T10:37:37Z,GrabID,0.5125542399334566,0.2254040554725473,0.2620417045939961,positive
"@jeeezung Eitsss #KeepKalem aja hehe, aku kasih ide nih, biar aman &amp; nyaman sampe tujuan mending naik Grab aja. Diskonnya s/d 95% pake kode promo YUKGRAB. Yuk langsung pesen okeee _Mawar https://t.co/miJtdit0Gq",2022-11-08T10:37:18Z,GrabID,0.5705834253212552,0.21318159441001489,0.2162349802687299,positive
"@ya2k @5k Wah, keliatannya enak banget nih. Ayo order 😍
Oh iya, Yuk cobain #YangPasti2Aja dengan pilih langganan Paket Ongkir Flat Unlimited dari GrabExpress cm Rp 1rb. Ongkir Flat tiap kirim biar jualan makin cuan! langsung langganan paketnya di sini: https://t.co/ws78z0iBWx💚 -Yeti",2022-11-06T22:45:02Z,GrabID,0.571035044711468,0.21308207422229875,0.21588288106623327,positive
"@duniaketiga Eits... #KeepKalem aja, gak perlu susah cari parkir &amp; pastinya nyaman sampe tujuan, mending pesen Grab Kak. Diskonnya s/d 95% dg pake kode promo: YUKGRAB. Yuk langsung pesen di sini👇🤗-Tita https://t.co/miJtdit0Gq",2022-11-06T22:43:50Z,GrabID,0.5702139958799226,0.21326777117638573,0.21651823294369155,positive
"@asahillic Sabar ya Kak, aku paham banget kalo dah macet tu huuu😔 Tapi #KeepKalem aja supaya aman &amp; nyaman sampe tujuan, pesen Grab aja. Diskonnya s/d 95% pake kode promo YUKGRAB. Bisa langsung pesen di sini ya✨💚-Tita https://t.co/miJtdit0Gq",2022-11-01T12:42:05Z,GrabID,0.5445888292727294,0.21826907775900248,0.2371420929682681,positive
"@nibnoud Chinguuu.. #KeepKalem walau kena macet di jalan, tp tetep aman dan nyaman selama perjalanan, bisa order Grab 🤗 Apalagi pake kode promo YUKGRAB yg diskonnya s/d 95% 🥰 Yuk langsung pesen di sini 👇 Gumawoo 😇💚 -Budi
https://t.co/miJtdit0Gq",2022-11-04T16:06:38Z,GrabID,0.5626707294938226,0.21515378551804804,0.22217548498812947,positive
"@meijikihibinii Eits...#KeepKalem hhe kalo bakalan macet mending naik Grab, aman &amp; nyaman sampai tujuan! Diskonnya s/d 95% lho dg Pake kode promo: YUKGRAB🥰 Yuk langsung pesen di sini👇🥳-Tita https://t.co/miJtdit0Gq",2022-11-02T15:13:09Z,GrabID,0.575389194579922,0.21210921660823137,0.21250158881184655,positive
"@salsabiljuliani Wah pas banget nih Kak🤗Yuk langsung pesen lewat GrabFood, Diskonnya s/d 100rb + jgn lupa langganan paket GrabUnlimited jg biar makin hemat🥰au pesen seporsi atau buat ramean udah #NoMinder (No Minimum Order) lagi! Buat info detail👉 https://t.co/BM1j1jjWJJ ✨💚-Mawar",2022-11-07T10:49:20Z,GrabID,0.5076692321700415,0.22441689353981115,0.26791387429014746,positive
"@frdamalia Tenang kak.. #KeepKalem hhe kalo cuaca panas + macet mending naik Grab, aman &amp; nyaman sampe tujuan🥰 Diskonnya s/d 95% dg pake kode promo: YUKGRAB  lho. Langsung pesen aja di sini, Kak👇🥳-Tita https://t.co/miJtdissQS",2022-11-01T12:40:45Z,GrabID,0.5702139958799226,0.21326777117638573,0.21651823294369155,positive
"@So_Young_Eun Eiittss.. #KeepKalem pas banget mau keluar rumah, tp tetep aman dan nyaman selama perjalanan, bisa order Grab 🤗 Apalagi pake kode promo YUKGRAB yg diskonnya s/d 95% 🥰 Yuk langsung pesen di sini 👇 Makasih 😇💚 -Mawar
https://t.co/miJtdit0Gq",2022-11-03T13:43:01Z,GrabID,0.574979392290767,0.21219881044148373,0.21282179726774927,positive
"@hehekyu Kak.. #KeepKalem walau kena macet di jalan, tp tetep aman dan nyaman selama perjalanan, bisa order Grab 🤗 Apalagi pake kode promo YUKGRAB yg diskonnya s/d 95% 🥰 Yuk langsung pesen di sini 👇 Gumawoo 😇💚 -Mawar
https://t.co/miJtdit0Gq",2022-11-06T11:05:14Z,GrabID,0.5626707294938226,0.21515378551804804,0.22217548498812947,positive
"@hwand14 Ayooo order, mumpung ready stock.

Oh iya, Yuk cobain #YangPasti2Aja dengan pilih langganan Paket Ongkir Flat Unlimited dari GrabExpress cm Rp 1rb. Ongkir Flat tiap kirim biar jualan makin cuan! langsung langganan paketnya di sini: https://t.co/ws78z0iBWx💚 -Yeti",2022-11-07T16:33:51Z,GrabID,0.34503654588965993,0.38894454896121794,0.26601890514912213,neutral
"@iceikawa Sabar ya Kak, aku paham banget Kok😔
#KeepKalem aja hehe supaya gak pusing karena macet mending naik Grab aja, cukup duduk manis sampai tujuan. Diskonnya s/d 95% pake kode promo YUKGRAB. Yuk langsung pesen di sini ya👇🤗-Tita https://t.co/miJtdit0Gq",2022-11-02T15:13:27Z,GrabID,0.5310561693254156,0.2213233625237447,0.24762046815083963,positive
@satsetwin Repot masak? GrabFood menyajikan berbagai menu makanan nikmat &amp; hemat💚 Diskonnya s/d 100rb + jgn lupa langganan paket GrabUnlimited jg biar makin hemat. Mau pesen seporsi atau buat ramean udah #NoMinder (No Minimum Order) lagi! Info detailnya👉 https://t.co/BM1j1jjWJJ 🤗✨Tita,2022-11-01T12:40:24Z,GrabID,0.5157664134736404,0.2567058636476304,0.2275277228787294,positive
"@slutiezt Eiittss... Di GrabFood skrg udah #NoMinder lagi kalo mau beli buat sendiri atau banyakan lho Kak, soalnya udh No Minimum Order* dan lagi ada diskon juga s/d 100rb juga 👍🏻 Cek link di bawah ini ya 👇🏻 Terima kasih 😇💚  -Budi
https://t.co/BM1j1jjWJJ",2022-11-02T15:18:16Z,GrabID,0.29259535044462426,0.2892090171943979,0.4181956323609779,negative
"@im_berrynice Sabar ya Kak, emang kalo macet tuu huuu
Tapi... #KeepKalem aja hehe supaya gak pusing karean macet, aman &amp; nyaman sampe tujuan mending naik Grab aja. Diskonnya s/d 95% pake kode promo YUKGRAB. Langsung pesen di sini👉 https://t.co/miJtdit0Gq ✨💚-Tita",2022-11-04T16:08:19Z,GrabID,0.5637222885951946,0.2145952341615246,0.22168247724328077,positive
@DestyannaS Sabar ya kak.. gimana kalo naik Grab aja biar nyaman &amp; aman sampe tujuan😍#KeepKalem ada diskon s/d 95% lho  dg pake kode promo YUKGRAB. Yuk langsung pesen di sini👇🥳-Tita https://t.co/miJtdit0Gq,2022-11-04T16:08:03Z,GrabID,0.5692764707172526,0.21348060203398697,0.21724292724876043,positive
"@blumtobat Eiittss.. #KeepKalem walau kena macet di jalan, tp tetep aman dan nyaman selama perjalanan, bisa order Grab 🤗 Apalagi pake kode promo YUKGRAB yg diskonnya s/d 95% 🥰 Yuk langsung pesen di sini 👇 Makasih 😇💚 -Budi
https://t.co/miJtdit0Gq",2022-11-03T13:02:51Z,GrabID,0.5626707294938226,0.21515378551804804,0.22217548498812947,positive
"@ilerrrr Semangat yuk.. Daripada nahan laper, mending pesen GrabFood Kak 😊 Mumpung skrg udah #NoMinder lagi kalo mau beli buat sendiri atau banyakan lho, soalnya udh No Minimum Order* dan lagi ada diskon juga s/d 100rb juga 👍🏻 Klik link ini 👇🏻 Makasih 😇💚  -Mawar
https://t.co/BM1j1jjWJJ",2022-11-04T14:54:28Z,GrabID,0.2572815571776393,0.29992482430811734,0.4427936185142434,negative
"@tanniebigwin Eits...soal laper sih NgeGrabFood jagonya💚
Mau pesen seporsi atau buat ramean udah #NoMinder (No Minimum Order) lagi. Menunya nikmat &amp; hemat, Diskonnya s/d 100rb + jgn lupa langganan paket GrabUnlimited jg biar makin hemat🥰 Info lengkap di sini👇🥳-Tita https://t.co/BM1j1jjWJJ",2022-11-01T12:39:42Z,GrabID,0.5266792673010798,0.22147153065944372,0.25184920203947636,positive
"@tobelicream Wah pas banget nih Kak🤗Yuk langsung pesen lewat GrabFood, Diskonnya s/d 100rb + jgn lupa langganan paket GrabUnlimited jg biar makin hemat🥰au pesen seporsi atau buat ramean udah #NoMinder (No Minimum Order) lagi! Buat info detail👉 https://t.co/BM1j1jjWJJ Happy Sunday✨💚-Mawar",2022-11-06T11:04:01Z,GrabID,0.5076692321700415,0.22441689353981115,0.26791387429014746,positive
"@Etheriechanxie Tenang ya Kak, biar enggak capek nyetir lagi mending naik Grab aja🥰 #KeepKalem pastinya aman &amp; nyaman sampe tujuan. Diskonnya s/d 95% pake kode promo YUKGRAB. Kakak bisa pesen di sini ya👇🤗-Mawar https://t.co/miJtdit0Gq",2022-11-06T11:05:48Z,GrabID,0.5581436153978416,0.21584181578082215,0.22601456882133628,positive
"@marisdhaa Sabar Kak.. #KeepKalem aja mending naik Grab aja  🤗 Apalagi pake kode promo YUKGRAB yg diskonnya s/d 95% 🥰 Yuk langsung pesen di sini 👇 Makasih 😇💚 -Mawar
https://t.co/miJtdit0Gq",2022-11-01T16:07:18Z,GrabID,0.3015049961331576,0.42890649066921027,0.26958851319763216,neutral
"@sasa_shobhna Bingung makan apa kak? coba cek GrabFood aja 🤗  Mumpung skrg udah #NoMinder lagi kalo mau beli buat sendiri atau banyakan lho, soalnya udh No Minimum Order* dan lagi ada diskon juga s/d 100rb juga 👍🏻 Cek link di bawah ini ya 👇🏻 Terima kasih 😇💚  -Mawar 
https://t.co/BM1j1jjWJJ",2022-11-03T13:42:15Z,GrabID,0.5657462889919483,0.2143732173619444,0.21988049364610712,positive
"@viedecockaigne Tenang Kak.. #KeepKalem aja daripada ribet nyari parkir, mending naik Grab 🤗 Apalagi pake kode promo YUKGRAB yg diskonnya s/d 95% 🥰 Yuk langsung pesen di sini 👇 Makasih 😇💚 -Budi
https://t.co/miJtdit0Gq",2022-11-05T22:56:46Z,GrabID,0.3015049961331576,0.42890649066921027,0.26958851319763216,neutral
"**Lagi di depan stasiun MRT**

Abang Grab: Atas nama Aldy?
Yang order: Kemu nanyeaaa? Kemu bertanyea-tanyea...",2022-11-02T18:02:34Z,GrabID,0.31066247702181665,0.24863511293154764,0.4407024100466357,negative
"@ini_bangcu Tenang Kak..  #KeepKalem walau kena macet di jalan, tp tetep aman dan nyaman selama perjalanan, bisa order Grab 🤗 Apalagi pake kode promo YUKGRAB yg diskonnya s/d 95% 🥰 Yuk langsung pesen di sini 👇 Makasih 😇💚 -Budi
https://t.co/miJtdit0Gq",2022-11-05T22:55:58Z,GrabID,0.5626707294938226,0.21515378551804804,0.22217548498812947,positive
"Haloo @GrabID, apakah akun saya kena soft banned? Karena udah jarang dapet voucher grabbike, grabfood, atau grabcar lagi. Selain itu saya juga ga bisa menggunakan kode promo.Tolong dibantu ya, agar bisa nyaman menggunakan grab kembali, terima kasih🙏",2022-11-09T23:32:29Z,milkbearb,0.3306547968001545,0.2321152363351755,0.43722996686467003,negative
@GrabID Saya sudah milih opsi resto buka 24jam tapi aslinya resto tutup. Saya dan driver sudah mencoba menghubungi pihak resto tapi tidak mendapat respon dari tadi. Driver juga sudah melaporkan ini ke pihak anda @GrabID dan juga belum mendapat tanggapan. Mohon responsibility nya https://t.co/fq3HPKEanf,2022-11-10T06:06:37Z,NirmalaUn,0.2202818162912755,0.2460724339237224,0.533645749785002,negative
Diskonnya gak ngibul? Pesen seporsi tetep bisa dapet diskon! Gak percaya? Kepoin di #FYP_TRANS7 besok pagi jam 08.30 WIB. @GrabID #T7 https://t.co/8qUKA59u5w,2022-11-09T22:22:25Z,TRANS7,0.3036384898036419,0.44966963529074244,0.24669187490561562,neutral
@gojekindonesia @GrabID tolong jangan di bikin anyep akun driver. Karna kadang dapet orderan yg kaya gini. Kasian driver dan pengguna jalan lain. https://t.co/p5z4QMmcQn,2022-11-10T02:25:30Z,JusOdol,0.5163859489752408,0.22851212478452132,0.25510192624023786,positive
"Hallo @GrabID, mohon di bantu saya ada order grab bike dibatalkan 2 kali oleh driver, namun pembayaran saya dengan debit card sudah berhasil terdebet sebamyak 2 kali. Terima kasih",2022-11-09T23:58:34Z,davidhn02,0.2538238628253183,0.32916400602546086,0.41701213114922075,negative
@Nomuuu4 Semoga mamanya cepat sembuh dan kembali aktifitas dengan baik dan normal. Untuk CS @GrabID hati-hati kualat kalian. Coba tolong ditanggapi..,2022-11-09T20:13:52Z,Hardjasasmita_,0.49610049279290097,0.2609509567099454,0.24294855049715364,positive
"Ini starbucks kok ngga ke apply grabunlimitednya dah 😓
Kenapa sih grab tuh suka ga jelas 😩 @GrabID https://t.co/rfaE17M8EH",2022-11-10T05:42:30Z,1gyulnoona,0.2535505164695749,0.2818332239936604,0.46461625953676466,negative
"@GrabID ini driver dikasi jalan keluar malah ngambek ke aku tu gimana si konsepnya, malah kasian sama yg driver setelahnya",2022-11-09T20:24:42Z,wontpleaseyou,0.26631976745401387,0.2338919964919707,0.49978823605401546,negative
"@GrabID Oke min, termasuk grab car ya? Ini ku ss yaaa untuk bukti kalo nnti diminta bayar🙏🏻terima kasih",2022-11-10T00:56:02Z,ottokeh28,0.25943208081112223,0.4489145724612963,0.29165334672758153,neutral
"@GrabID Penerima paket tersenyum saat abang grab @GrabID anter paket ketujuan
#KasihSelaluSampai",2022-11-09T14:53:26Z,xtrada_2004,0.21524113524461524,0.5632178705527724,0.22154099420261225,neutral
@grab @GrabID jangan angkat doang lah. @DivHumas_Polri https://t.co/riDn5ub8WZ,2022-11-09T13:11:05Z,mynameisnael,0.29857340187962317,0.3543051822647386,0.3471214158556381,neutral
"@GrabID min, tolong dong drivernya lebih diedukasi. masa saya sama temen saya ber3 pesen grabcar regular, memang bukan yang protect. di ketentuan tertulis maksimal 4 orang penumpang, kan? tapi saya masuk ber3 baru masuk dimarahin, katanya pesennya yang grabcar biasa bukan (+) https://t.co/a1LTf6rJ3A",2022-11-09T16:11:37Z,kindheartedseok,0.3087958625833789,0.22986601494920422,0.46133812246741684,negative
"@Pr1nceOfWolves @SUKARNO_60 @ListyoSigitP @cctv_lampumerah
Mohon PAKSA semua aplikator transportasi daring roda 2
Spt @gojekindonesia @GrabID 
Bhw
PENUMPANG RODA 2 WAJIB MEMAKAI HELM
Apapun alasan dr penolakannya
&amp;
Jk ditemukan adanya pelanggaran
Mk perusahaanlah yg WAJIB DIKENAKAN SANKSI
Bukan Mitra Driver",2022-11-03T14:16:23Z,dasaagustus88,0.29857340187962317,0.3543051822647386,0.3471214158556381,neutral
"Perbedaan antara @gojekindonesia dgn @GrabID 
Adalah...
@gojekindonesia DENGAN SENGAJA TIDAK MEMBACA HINGGA MENGABAIKAN KEBERADAAN MITRA DRIVER NYA YANG TERDEKAT DENGAN SUATU TITIK PENJEMPUTAN
Sedangkan @GrabID SELALU MENGUTAMAKAN MITRA DRIVER YANG TERDEKAT, DEMI PELAYANAN PRIMA",2022-11-09T15:52:45Z,dasaagustus88,0.23198905485961885,0.2647299044969682,0.5032810406434128,negative
"@GrabID Adegan favorit ya pas si bapak bantuin buat gantiin diapers anaknya malah dipipisin. Niatnya sungguh baik ya pak, share tugas sama istri buat take care anak2 ♥️ #KasihSelaluSampai",2022-11-09T14:08:06Z,thvshi_14,0.5646654080976651,0.21435713261912173,0.22097745928321313,positive
pesen makanan yang paket lengkap ehh malah ga ada nasinya sama ayam ya juga saya pesen yang dada bukan yang paha ... kumaha sih cager nu jualan teh  @GrabID ges komplen tapi teu dianggap https://t.co/AqyRHRIVVg,2022-11-09T18:33:34Z,LusiLaw23085233,0.5143351386930222,0.22429989813398468,0.2613649631729931,positive
"@GrabID emang beda sama Ijo sebelah. Disaat ijo sebelah menggratiskan biaya topup saldo dan bisa memberikan keringanan dengan cara tetap memberikan order meskipun berakibat saldo mitra minus, Grab malah makin semena-mena terhadap mitra drivernya. Saldo dikit, ga dapet order tunai",2022-11-09T15:03:14Z,riodisinii,0.306595366312414,0.39919861683240965,0.29420601685517633,neutral
"@Nomuuu4 Mitra apaan kek gini wkwkwkw, mending gausah naik @GrabID lagi dah pindah aja ke sebelah 😂",2022-11-09T14:29:37Z,jeovanath,0.23232229743662164,0.3350248500041312,0.43265285255924707,negative
"@GrabID kak mau yanya, dompet kredit saya nggk muncul itu knp y , apa garA2 saya hapus chace nya, bagaimana cara mengembalikan aplikasi driver menjadi baik lagi? https://t.co/BkKmd557mb",2022-11-09T15:27:05Z,Herri18ynwa,0.2773995945982713,0.22755633809640877,0.49504406730531997,negative
@arifnovianto_id Bener bener keterlaluan kalian!!! @gojekindonesia @GrabID tolong gunakan nuraninya patuhi aturan yg ada dan kembalikan kelebihan potongan ke driver karena itu hak mereka #DukungDriverOjol,2022-11-09T15:40:14Z,ChairaniUta,0.2255345127941855,0.2764705258407075,0.497994961365107,negative
"@Nomuuu4 Apa yg dilakuin mitra ya jadi tanggung jawab perusahaan. Kalo perusahaan cuci tangan pdhl itu jelas2 mitra Grab, u ga guna jadi perusahaan krn cari untungnya doang. Jgn salah, yg kek gini bisa bikin orang pindah buat pake gojek. Dikira jaman skrg orang gabisa mikir apa @GrabID",2022-11-09T09:37:56Z,redscarfisonhim,0.22540573444362705,0.2771900969201086,0.4974041686362644,negative
"@GrabID Pas bagian beresin rumah bareng2 lah...asli relate bgt sih 😭 bingung mau beresin mana dulu padahal si kecil dah minta makan,ada lagi bumbu dapur habis.Untung ada Grab yg nyediain semuanya #KasihSelaluSampai https://t.co/7iPuF9PTvF",2022-11-09T05:48:31Z,anita_inu,0.4440015326046443,0.2338500124800591,0.32214845491529664,positive
"Complaint order tidak sesuai di gojek, tidak bisa diproses karena dibilang foto tidak sesuai. 🥲 Saklek banget. @gojekindonesia 
Pas complaint di Grab, pihak Grab bantu confirm dulu ke merchant jadi bisa diproses. @GrabID 🫶",2022-11-09T12:08:40Z,faniezme,0.3526920761730517,0.23332502021990875,0.41398290360703954,negative
"Pagi ini moodku baik ketemu driver @GrabID yang super ramah dan baik banget. Dari awal ngasih helm, bapaknya bilang “silahkan mbak.” Terus ngobrol perihal kerjaan sampe disemangatin, bapaknya bilang jangan lupa minum vitamin dan jaga kondisi badan. Didoain makin sukses juga 🥺 https://t.co/bOIJ2XUiES",2022-11-09T11:37:59Z,hotdeestuffs,0.5591295414050286,0.2155365212906238,0.22533393730434761,positive
@GrabID yang dibutuhkan banyak orang grab X disney + 1 tahun min.,2022-11-08T22:21:49Z,aethelflaedTS,0.2721027925477588,0.32881787395845596,0.3990793334937851,negative
"@GrabID Pas bapak gendong anak ambil paketan yg diantar abang grab,,#KasihSelaluSampai",2022-11-08T20:35:41Z,nadinadani,0.2726503795520439,0.2933850340246606,0.4339645864232955,negative
Gini ama CS @GrabID ngejelasin tapi di tanya terus. Mana driver ngak ada respon. Giliran ke CS. Malah makin bikin emosi. https://t.co/jW0SIDj2W2,2022-11-09T03:54:33Z,repewer,0.23455078295528745,0.37191752804965966,0.3935316889950528,negative
"@GrabID Waktu abang Grab ngasih paketan ke bapak sama anaknya dengan senyuman
#KasihSelaluSampai ❤️",2022-11-08T20:53:51Z,aric_id,0.23828254181194108,0.3997187734950416,0.36199868469301727,neutral
@GrabID Adegan favorit saat bapak sambil gendong anak ambil barang dari abang @GrabID dengan senyum ceria. #KasihSelaluSampai,2022-11-08T20:54:04Z,dedy_ira_wan,0.2278834758913612,0.47706345338495604,0.2950530707236828,neutral
"@saraswatipdyah Di Grabfood adaaa. Coba lo cek yang change options trus pilih set delivery order deh. Kadang gue suka sedih kalau merchant favorite tutup, trus muncul pilihan itu. #brandambassador @GrabID",2022-11-09T00:25:14Z,krirstin,0.5585087999542248,0.216281807318947,0.2252093927268282,positive
@GrabID Adegan favoritku pas si ibu sibuk bolak balik ngurus pekerjaan rumah tapi sang suami bisa diajak kerja sama ikut membantu istri tercintanya ngurus anak seperti ganti popok trs popoknya ternyata habis tidak perlu khawatir langsung order  di grabmart aja #KasihSelaluSampai,2022-11-09T05:09:22Z,AdheliaRamadhni,0.2448902873539474,0.22219011897538687,0.5329195936706657,negative
"@Tita83079013 dia gak bilang turun loh, dia bilang datang. tp gue setuju, gue pengin tau, datangnya pegimane ? apa diantar @gojekindonesia atau @GrabID ? atau melalui Nabi Muhammad (ssst... Ali Shamsi, kalo blm tau, beliau , Nabi Muhammad itu dr Arab)",2022-11-08T20:54:55Z,dimazjanu,0.4635317818494447,0.24047791780503064,0.2959903003455246,positive
@GrabID Percayalah bahwa org kantor ga ada fungsinya gaji gede kerja ga becus cuma ganti email buat driver aja ribet minta ampun apa hubungan zoom dg ubah email ya,2022-11-08T19:42:30Z,irfanpuriindah,0.27257968996663245,0.32351873848361584,0.40390157154975176,negative
@GrabID aku emg user grab dari 2018 min tp males ah grab pelit banget ga ada promo huuu 😓 https://t.co/BWmSKUqjyu,2022-11-08T11:20:03Z,faciaabl,0.569524698521598,0.21340869232155518,0.2170666091568467,positive
"Ada2 ajah ini CS saya lagi antar makanan lalundapat marathon grabike, jarak waktu pmesanan ke titik saya jemput cuma 5 menit tapi di anggap lama padahal lagi hujan detas cuaca nya @GrabID https://t.co/MuxusLbimD",2022-11-08T17:17:46Z,A6Ridwan,0.42299463765431905,0.24239094396577393,0.33461441837990696,positive
"@GrabID halo grab, saya tadi sudah telepon call center grab untuk melaporkan ada barang ketinggalan di mobil saat saya pakai grab, yang mengangkat telepon mas yoga. Cuman saya lupa nanya untuk minta nomor laporannya berapa. Kira2 bisa dibantu ga ya kak?",2022-11-08T11:29:29Z,floweryroad96,0.25176160845863815,0.48292110676741157,0.26531728477395033,neutral
"@GrabID min, utk grabbike bisa gak sih bayar setengah pakai ovo, setengah lagi pake cash?",2022-11-08T11:39:21Z,Goodtoseeyou5,0.32141926255797815,0.23407015462576347,0.4445105828162584,negative
"@GrabID disini ada gak driver grab yg dapat notif i voucher @Indomaret, cara klaimnya bagaimana tuh, soalnya gak keluar kode kayak biasanya",2022-11-08T14:42:30Z,metavita90,0.23103862643237333,0.46730626609506093,0.30165510747256574,neutral
"@GrabID min, ini gua pake grab expess, ovo udah kepotong tapi gagal order. History ga ada, gimana mau claimnya?
Tolong dibantu. Itu duit ga sedikit.",2022-11-07T16:10:16Z,basyiitth,0.2262712577483677,0.2564753265130203,0.517253415738612,negative
"@cursedkidd @GrabID mz mw tw gk ap bedanya km sm grab? klo grab bersergam ijo, klo km berkolor ijo xixixixi &gt;___&lt; #IngatKeluargaIngatGrabFood",2022-11-07T22:32:13Z,dummiezt,0.29857340187962317,0.3543051822647386,0.3471214158556381,neutral
"@cursedkidd @GrabID mzyyyyy,,,,, mz, tw gk ap bedanya km sm grab? klo grab bersergam ijo, klo km berkolor ijo xixixixi &gt;___&lt; #IngatKeluargaIngatGrabFood",2022-11-07T22:32:29Z,dummiezt,0.29857340187962317,0.3543051822647386,0.3471214158556381,neutral
"@cursedkidd @GrabID prmizi,,,,, mz, tw gk ap bedanya km sm grab? klo grab bersergam ijo, klo km berkolor ijo xixixixi &gt;___&lt; #IngatKeluargaIngatGrabFood",2022-11-07T22:31:45Z,dummiezt,0.29857340187962317,0.3543051822647386,0.3471214158556381,neutral
"@cursedkidd @GrabID mz mz, tw gk ap bedanya km sm grab? klo grab bersergam ijo, klo km berkolor ijo xixixixixi,,,,,,,, &gt;___&lt; #IngatKeluargaIngatGrabFood",2022-11-07T22:31:25Z,dummiezt,0.29857340187962317,0.3543051822647386,0.3471214158556381,neutral
"@cursedkidd @GrabID mz mz, tw gk ap bedanya km sm grab? klo grab bersergam ijo, klo km berkolor ijo xixixixi &gt;___&lt; #IngatKeluargaIngatGrabFood",2022-11-07T22:30:25Z,dummiezt,0.29857340187962317,0.3543051822647386,0.3471214158556381,neutral
"@cursedkidd @GrabID mz mz, tw gk ap bedanya km sm grab? klo grab bersergam ijo, klo km berkolor ijo xixixixixi &gt;___&lt; #IngatKeluargaIngatGrabFood",2022-11-07T22:30:50Z,dummiezt,0.29857340187962317,0.3543051822647386,0.3471214158556381,neutral
@GrabID kenapa saya gagal mulu ya buat add payment methods dengan debit card?,2022-11-08T04:47:16Z,txtfrmik,0.32219176648755277,0.2761419408551372,0.40166629265731013,negative
@ezash Abis emosi kemaren 6x di cancel mulu. Ini driver yg terakhir yg minta cancel juga. Titik maps dia deket bgt padahal sama gue toh gue gapapa nunggu. Eh tau taunya pas gue lewat pom bensin yg itu mana ada ngantri wkwkwkwk pada kocak driver lu @GrabID https://t.co/bND5Cs25Sk,2022-11-08T01:28:14Z,shallymh_,0.2917407976514584,0.25766582990725706,0.45059337244128467,negative
"@cursedkidd @GrabID prmizi, maz'e mw nmpank gmbalz,,, 
mz willy tau? persamaan km sm grab? [brtnyah,,]
[mnunggu km mnjawab]
[mam gprek rbuz,,]
km gk tw? km nanya?? persmannya aph???
[mngkaget,,][trkjut,,][trjrmbab,,]
smsm selalu mengisi hariku xixixi &gt;__&lt;
#IngatKeluargaIngatGrabFood",2022-11-07T22:21:27Z,me_loves_bot,0.29857340187962317,0.3543051822647386,0.3471214158556381,neutral
"@cursedkidd @GrabID prmizi, maz'e mw nmpank gmbalz,,, [salim mb kenny]
mz willy tau? persamaan km sm grab? [brtnyah,]
[mnunggu km mnjawab]
[mam gprek rbuz,]
km gk tw? km nanya?? persmannya aph???
[mngkaget,,][trkjut,,][trjrmbab,,]
smsm selalu mengisi hariku xixixi &gt;__&lt;
#IngatKeluargaIngatGrabFood",2022-11-07T22:21:12Z,me_loves_bot,0.29857340187962317,0.3543051822647386,0.3471214158556381,neutral
